soc_code,occupation_title,aioe_score,aioe_zscore,routine_cognitive,social_interpersonal,physical_manual,creative_adaptive,n_activities,education_level,college_required,annual_median_wage,log_wage,wage_percentile
49-9095,Manufactured Building and Mobile Home Installers,-1.414062,-1.4140619943406292,0.18012500789191235,0.2632110613043752,0.2591704021718543,0.20007576235873475,41.0,1.3055272727272729,0,41080.0,10.623276664042494,17.57754800590842
49-9096,Riggers,-1.221519,-1.2215189941788438,0.21298533913323667,0.24593201224424038,0.28016755276300953,0.2048493636217174,41.0,1.6895272727272725,0,62060.0,11.035856938002372,57.31166912850812
49-9097,Signal and Track Switch Repairers,-0.858221,-0.8582209938735803,0.21157243816254415,0.24973498233215546,0.2969964664310954,0.1954946996466431,41.0,1.8775999999999997,0,83600.0,11.333798799072794,78.72968980797637
49-9098,"Helpers--Installation, Maintenance, and Repair Workers",-1.346555,-1.346554994283906,0.2006623038713238,0.24686588346605692,0.30395016951825277,0.2098084049515099,41.0,2.6821546127407303,0,38860.0,10.567720722931432,13.737075332348597
49-9099,"Installation, Maintenance, and Repair Workers, All Other",-0.5900791,-0.5900790936482724,0.20880620600488436,0.24055451802901884,0.27668438442752474,0.20564574055451804,41.0,2.0875636363636367,0,48640.0,10.792201516640048,34.12112259970458
51-1011,First-Line Supervisors/Managers of Production and Operating Workers,-0.0845282,-0.08452819322348015,0.20655103310068412,0.2562366111533411,0.23218851496095638,0.2108354640315113,41.0,2.6088000000000005,0,71190.0,11.17310763809792,68.16838995568686
51-2011,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",-0.8684706,-0.8684705938821926,0.21712139791538934,0.24317903126916005,0.25160944206008584,0.20209993868792153,41.0,2.5,0,61680.0,11.029715008237211,56.31462333825702
51-2021,"Coil Winders, Tapers, and Finishers",-0.8289722,-0.8289721938490039,0.19742970501983786,0.2477143350008625,0.2508193893393134,0.21907883387959287,41.0,2.0191564611006556,0,47260.0,10.763419550740899,29.72673559822747
51-2022,Electrical and Electronic Equipment Assemblers,-0.6248807,-0.6248806936775146,0.20572173771293503,0.24826799250142637,0.2440296682696226,0.2078408998288369,41.0,1.7711999999999999,0,,,
51-2023,Electromechanical Equipment Assemblers,-0.4977276,-0.4977275935706735,0.21502770083102493,0.22550207756232687,0.2590027700831025,0.20524584487534628,41.0,2.5045090909090915,0,,,
51-2031,Engine and Other Machine Assemblers,-0.9561453,-0.9561452939558618,0.19347438185062452,0.2435211147931005,0.2956920723935763,0.19916730393406404,41.0,2.1226909090909087,0,52540.0,10.86933006323953,43.38995568685377
51-2041,Structural Metal Fabricators and Fitters,-1.076307,-1.0763069940568284,0.19709015741771346,0.24670058832882813,0.2652249960248052,0.20949276514549214,41.0,1.668290909090909,0,49900.0,10.81777628173961,38.663220088626296
51-2091,Fiberglass Laminators and Fabricators,-1.216496,-1.2164959941746232,,,,,,,0,,,
51-2092,Team Assemblers,-0.8305441,-0.8305440938503247,0.20119799786657913,0.24690243702305734,0.2582259785016821,0.2112086649708706,41.0,2.015898410158984,0,,,
51-2093,"Timing Device Assemblers, Adjusters, and Calibrators",-0.2552991,-0.25529909336697143,,,,,,,0,,,
51-3011,Bakers,-0.3852989,-0.3852988934762046,0.19642521166509877,0.28156161806208846,0.21138287864534336,0.22351834430856066,41.0,1.7420363636363638,0,36650.0,10.509168707314798,8.013293943870014
51-3021,Butchers and Meat Cutters,-0.9709924,-0.9709923939683371,0.19296887099272111,0.2809354189251975,0.23795880439832742,0.20326777141087193,41.0,1.7026909090909093,0,38960.0,10.57029075775647,13.921713441654356
51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",-1.10563,-1.1056299940814671,0.20971554945473958,0.2678258217036529,0.24754060855639443,0.21017311065354993,41.0,1.3582545454545456,0,37700.0,10.537415373436103,10.561299852289514
51-3023,Slaughterers and Meat Packers,-1.834668,-1.8346679946940458,0.19123069257598407,0.24853014449427008,0.26895864474339815,0.20986547085201798,41.0,1.6727999999999998,0,39790.0,10.591370903420975,15.214180206794683
51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",-0.758859,-0.7588589937900907,0.20930054978619425,0.25152718387293826,0.2529016493585827,0.19708307880268783,41.0,1.7599999999999998,0,42730.0,10.66265652863807,20.088626292466767
51-3092,Food Batchmakers,-0.3791114,-0.3791113934710055,0.22656561627443159,0.23877143996808936,0.2556043079377742,0.20470682090147588,41.0,2.1715353353517175,0,40790.0,10.616192232311604,17.06056129985229
51-3093,Food Cooking Machine Operators and Tenders,-0.5559894,-0.5559893936196283,0.23577235772357724,0.21634574240479248,0.24732563115104836,0.20641848523748393,41.0,1.8290181818181819,0,40550.0,10.61029105954356,16.765140324963074
51-4011,"Computer-Controlled Machine Tool Operators, Metal and Plastic",-0.6737444,-0.6737443937185728,,,,,,,0,,,
51-4012,Numerical Tool and Process Control Programmers,-0.0241824,-0.024182393172774225,,,,,,,0,,,
51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",-1.234352,-1.2343519941896266,0.21333979328165376,0.23877583979328165,0.25290697674418605,0.21584302325581395,41.0,1.8118545454545454,0,46980.0,10.757477258212903,28.65583456425406
51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",-0.8046677,-0.8046676938285818,0.1993480032599837,0.23944580277098615,0.2818255908720456,0.21426242868785655,41.0,1.5985454545454543,0,49240.0,10.80446158029839,36.558345642540615
51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",-1.08921,-1.0892099940676703,0.2036661407858162,0.2367215085267823,0.28082037412666216,0.199984974832845,41.0,1.8037090909090907,0,48630.0,10.791995903397831,34.04726735598228
51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",-1.036569,-1.0365689940234384,0.20349382190029827,0.22641670217298682,0.28495952279505754,0.20809544098849597,41.0,1.8921454545454544,0,45590.0,10.727443673207487,24.372230428360414
51-4032,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",-0.7598132,-0.7598131937908925,0.22864851192985414,0.20849844026641937,0.28555771014248377,0.19989882809206644,41.0,2.319054545454545,0,46630.0,10.749999389802367,27.621861152141804
51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",-0.9901662,-0.990166193984448,0.20823481451284143,0.245902975947819,0.27590705258866693,0.2,41.0,1.8818754488187543,0,45190.0,10.718631102405325,23.929098966026586
51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",-1.06734,-1.0673399940492938,0.2015905442871735,0.24157303370786515,0.26134539617685687,0.20348752371224282,41.0,2.666057514842393,0,48620.0,10.791790247870114,33.899556868537665
51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",-0.8703219,-0.8703218938837481,0.21303422302276076,0.23170132634681515,0.28663828393646634,0.19764205010643524,41.0,2.4466901235578105,0,48310.0,10.785393857548453,32.09010339734121
51-4041,Machinists,-0.8675535,-0.867553493881422,0.20290791599353797,0.2365912762520194,0.27197092084006463,0.20266558966074313,41.0,2.1212363636363634,0,56150.0,10.935781960166588,46.344165435745936
51-4051,Metal-Refining Furnace Operators and Tenders,-1.167465,-1.1674649941334245,0.20747256294383473,0.24257585539057455,0.27211103938024533,0.20537443511943188,41.0,1.4664727272727274,0,55770.0,10.9289913693836,45.86410635155096
51-4052,"Pourers and Casters, Metal",-1.00914,-1.009139994000391,0.19630484988452657,0.24899495338294414,0.2896244974766915,0.20348986399794713,41.0,1.5815272727272727,0,48940.0,10.798350336996663,34.933530280649926
51-4061,"Model Makers, Metal and Plastic",-0.7421977,-0.742197693776091,0.1874206382798612,0.23558791162278844,0.27249640226868704,0.19444679590281894,41.0,2.471490909090909,0,62700.0,11.046116726621012,58.49335302806499
51-4062,"Patternmakers, Metal and Plastic",-0.6131331,-0.6131330936676437,0.20045280390107975,0.21804249390456285,0.2707244862417276,0.21525600835945663,41.0,2.4158506759766887,0,54540.0,10.90668965639958,44.53471196454949
51-4071,Foundry Mold and Coremakers,-1.740349,-1.7403489946147939,0.20238849181217766,0.23857776169365782,0.2745860852257306,0.2070026237220664,41.0,1.4681454545454544,0,45700.0,10.729853576882297,24.926144756277697
51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",-1.146139,-1.1461389941155051,0.2050561797752809,0.2363061797752809,0.29178370786516855,0.20847963483146068,41.0,1.6106181818181817,0,41230.0,10.626921425700946,17.872968980797637
51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",-0.74266,-0.7426599937764794,0.22295774647887323,0.23183098591549298,0.27126760563380287,0.21457746478873238,41.0,1.9426181818181818,0,46060.0,10.737700173374677,26.403249630723778
51-4111,Tool and Die Makers,-0.5317897,-0.5317896935992944,0.20020129162123626,0.21856915205904554,0.25715004612932985,0.2181497945148033,41.0,2.169381818181818,0,63180.0,11.053743074356076,59.5642540620384
51-4121,"Welders, Cutters, Solderers, and Brazers",-1.197596,-1.1975959941587424,0.19313219531560144,0.23987693529178244,0.26607780865422787,0.21040095275903134,41.0,1.8900526416277987,0,51000.0,10.839580911706463,40.62038404726736
51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",-1.002411,-1.0024109939947368,0.1918910307471722,0.23418830651585149,0.2746534968934204,0.20909670224629598,41.0,1.9804363636363638,0,47060.0,10.759178662281354,28.988183161004432
51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",-1.092486,-1.092485994070423,0.20191980971797485,0.23666326877336052,0.28839619435949715,0.20421338769962621,41.0,1.6588363636363637,0,47450.0,10.767431804038074,30.280649926144754
51-4192,"Lay-Out Workers, Metal and Plastic",-0.7221353,-0.7221352937592335,0.19309568480300188,0.2572607879924953,0.2602626641651032,0.20592870544090058,41.0,2.1836634518366345,0,61870.0,11.032790688525035,56.646971935007386
51-4193,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",-0.8999876,-0.899987593908675,0.20470999417491886,0.2557210618290755,0.253391029375052,0.21943912790213863,41.0,1.4782545454545453,0,41600.0,10.635855446249355,18.870014771048744
51-4194,"Tool Grinders, Filers, and Sharpeners",-0.8809238,-0.8809237938926565,0.20634385017715542,0.24093133119622068,0.2802429559642315,0.20634385017715542,41.0,2.0225159302251594,0,48970.0,10.798963144696364,35.15509601181684
51-5111,Prepress Technicians and Workers,0.4107973,0.4107973071927202,0.20433114911299344,0.24740290874220874,0.21160300463480902,0.21695700815087104,41.0,2.738282919201011,0,47300.0,10.764265574480024,29.874446085672083
51-5112,Printing Press Operators,-0.7093881,-0.7093880937485225,0.1995170111513602,0.25939342282832584,0.27075786632573334,0.19781234462674904,41.0,1.949381818181818,0,45160.0,10.717967018263598,23.855243722304284
51-5113,Print Binding and Finishing Workers,-0.9062089,-0.9062088939139025,0.1965378421900161,0.24259259259259258,0.27286634460547504,0.21247987117552336,41.0,1.800719928007199,0,39820.0,10.592124577618188,15.288035450516988
51-6011,Laundry and Dry-Cleaning Workers,-1.054399,-1.0543989940384202,0.1739604140185219,0.28391138550935174,0.2708371163973125,0.20301434537860905,41.0,1.2574545454545456,0,33800.0,10.42821608147111,2.5480059084194977
51-6021,"Pressers, Textile, Garment, and Related Materials",-1.950063,-1.9500629947910075,0.19515503875968992,0.25319767441860463,0.2805232558139535,0.2072674418604651,41.0,2.245963636363636,0,33880.0,10.43058014876599,2.769571639586411
51-6031,Sewing Machine Operators,-0.9639661,-0.9639660939624334,0.18551901743264662,0.2543581616481775,0.27129556259904913,0.20433835182250396,41.0,1.455972870014274,0,36000.0,10.491274217438248,6.868537666174299
51-6041,Shoe and Leather Workers and Repairers,-0.990912,-0.9909119939850748,0.18366311516996447,0.2597666159309995,0.23888043294435987,0.210891256553357,41.0,1.4101090909090908,0,35950.0,10.489884363149192,6.646971935007386
51-6042,Shoe Machine Operators and Tenders,-1.029855,-1.0298549940177968,0.18627072888546084,0.2684149633629001,0.24697261858850747,0.20524489008870034,41.0,1.6188363636363636,0,38160.0,10.549543125562224,11.521418020679468
51-6051,"Sewers, Hand",-0.5987218,-0.5987217936555345,0.20137986201379862,0.2518748125187481,0.25917408259174085,0.22597740225977403,41.0,1.2659636363636362,0,33760.0,10.427031948709894,2.363367799113737
51-6052,"Tailors, Dressmakers, and Custom Sewers",-0.4305268,-0.4305267935142076,0.2005521593374088,0.24926050088739896,0.24245710905146914,0.22983632419641095,41.0,1.996218181818182,0,40860.0,10.617906868371612,17.245199409158047
51-6061,Textile Bleaching and Dyeing Machine Operators and Tenders,-0.8609312,-0.8609311938758576,0.21398959160271677,0.2243097821293111,0.26250330775337394,0.20622739701861162,41.0,1.643717446437174,0,37320.0,10.52728465496128,9.67503692762186
51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",-1.022949,-1.0229489940119942,0.19816819317235637,0.24096586178184845,0.2701915070774355,0.2025811823480433,41.0,1.4922909090909091,0,37940.0,10.543761243489005,10.930576070901035
51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",-1.241662,-1.241661994195769,0.20849165702957212,0.24888485048736161,0.2702792003964976,0.20080951594250784,41.0,1.6885818181818184,0,38260.0,10.552160242994244,11.964549483013293
51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",-1.392929,-1.3929289943228722,0.19883589936162224,0.23422831393165605,0.27553511077731885,0.2055951933909125,41.0,1.335709090909091,0,37660.0,10.536353802211144,10.413589364844904
51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",-0.8596925,-0.8596924938748167,0.2176361734652828,0.22672781398342584,0.26647356987690074,0.2086249899428755,41.0,1.633090909090909,0,44980.0,10.713973225513307,23.116691285081238
51-6092,Fabric and Apparel Patternmakers,-0.0831096,-0.08310959322228817,0.22259298445511516,0.2441604948319362,0.20013021893057703,0.2194188980223,41.0,2.8275282073661914,0,67670.0,11.12239822922627,65.6573116691285
51-6093,Upholsterers,-1.313735,-1.3137349942563288,0.18458649685688627,0.25936811168258633,0.23789697118132094,0.21095599640787005,41.0,1.4085818181818182,0,46190.0,10.74051860342465,26.661742983751846
51-7011,Cabinetmakers and Bench Carpenters,-1.327489,-1.3274889942678856,0.19668462494819725,0.2340654786572731,0.27169498549523413,0.20323249067550767,41.0,1.8382545454545456,0,46020.0,10.736831363589356,25.88626292466765
51-7021,Furniture Finishers,-1.197727,-1.1977269941588524,0.1906762543427325,0.2621798497212572,0.23163933101720935,0.21806576714874365,41.0,1.4924363636363638,0,42530.0,10.657964988247679,19.8301329394387
51-7031,"Model Makers, Wood",-0.7278869,-0.7278868937640662,0.20574509172835534,0.2520115867396202,0.2787254586417766,0.21507885420019313,41.0,2.2115636363636364,0,51850.0,10.856110213657674,41.58050221565731
51-7032,"Patternmakers, Wood",-1.057897,-1.0578969940413594,0.19956246961594554,0.21503808134824176,0.26786582401555664,0.22135796467347268,41.0,2.141454545454545,0,52520.0,10.868949328416733,43.279172821270315
51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",-1.165031,-1.1650309941313792,0.1730660643704122,0.2466591379634858,0.3012422360248447,0.20111048371917936,41.0,1.7763636363636364,0,39950.0,10.595383951194421,15.5096011816839
51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",-1.130357,-1.1303569941022444,0.19770433405897486,0.23204037205620423,0.2896299228181278,0.20947951711854343,41.0,1.6600727272727274,0,40440.0,10.607574673134408,16.617429837518465
51-8011,Nuclear Power Reactor Operators,0.7705302,0.770530207494988,0.2508762364670146,0.23467559778798974,0.20850533530648807,0.20609081704182572,41.0,2.6534744383529256,0,122610.0,11.716763865226433,93.72230428360415
51-8012,Power Distributors and Dispatchers,0.5012214,0.5012214072686997,0.2612112072386697,0.2493055004365426,0.16009207079926976,0.20588935629811891,41.0,2.8320727272727275,0,107240.0,11.582824592349896,91.21122599704579
51-8013,Power Plant Operators,-0.3482779,-0.3482778934450974,0.2144731426219387,0.24130479522535503,0.27482506688619057,0.19957810249022434,123.0,2.697543415219493,0,99670.0,11.509620007961502,85.96750369276218
51-8021,Stationary Engineers and Boiler Operators,-0.5032496,-0.5032495935753134,0.21058914402078505,0.24899936802190858,0.26718629309739483,0.21087002317253004,41.0,2.3656000000000006,0,75190.0,11.227773522372072,71.15952732644017
51-8031,Water and Liquid Waste Treatment Plant and System Operators,-0.44501,-0.4450099935263772,0.22039403996892873,0.24313254713650165,0.2557728973942518,0.19341854388814347,41.0,2.494759614947597,0,58260.0,10.972671030513425,49.51994091580502
51-8091,Chemical Plant and System Operators,-0.3831282,-0.3831281934743806,0.21429191629764696,0.23400191021967526,0.2630025180168447,0.1836415733263871,41.0,2.82829090909091,0,73540.0,11.205584754855263,69.79320531757755
51-8092,Gas Plant Operators,-0.2982082,-0.29820819340302607,0.22488822652757082,0.2315201192250373,0.250521609538003,0.1992548435171386,41.0,2.1824,0,83400.0,11.331403588346838,78.50812407680945
51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",-0.370036,-0.37003599346337984,0.2132395531650807,0.24418700868845675,0.27877534133223003,0.20438560198593297,41.0,1.7583272727272727,0,97540.0,11.488017829264043,85.08124076809453
51-8099,"Plant and System Operators, All Other",-0.6702387,-0.6702386937156269,0.22025652366209642,0.24399233377561552,0.2669172932330827,0.19865841073271415,41.0,2.0160727272727272,0,61710.0,11.030201271315113,56.42540620384048
51-9011,Chemical Equipment Operators and Tenders,-0.511521,-0.5115209935822634,0.2120201571068623,0.25700311249444197,0.2540388320735142,0.19623536386542167,41.0,2.4586181818181823,0,57090.0,10.952384248958305,47.41506646971935
51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",-0.9379141,-0.9379140939405429,0.2120656539200279,0.23799546010127465,0.2693382224550375,0.20211279902217563,41.0,1.7620363636363638,0,49500.0,10.809727948556782,37.407680945347124
51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",-1.043476,-1.043475994029242,0.21593124224703172,0.2433102959418749,0.26953748006379585,0.19253942938153465,41.0,1.852072727272727,0,46890.0,10.755559712083633,28.286558345642543
51-9022,"Grinding and Polishing Workers, Hand",-1.146524,-1.1465239941158287,0.18435119604436723,0.24682613924896432,0.2758920219163437,0.21007617265802486,41.0,1.8806545454545454,0,41690.0,10.638016570874843,19.12850812407681
51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",-0.819664,-0.8196639938411825,0.20317638565813748,0.2529076762653405,0.28852169728082133,0.19347076281382852,41.0,1.8942545454545452,0,47680.0,10.772267301739232,31.240768094534708
51-9031,"Cutters and Trimmers, Hand",-0.9479839,-0.9479838939490042,0.19392917369308602,0.26484423537765156,0.2539273985976746,0.20457974616135619,41.0,1.3926545454545454,0,38800.0,10.566175525611365,13.515509601181682
51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",-1.079282,-1.0792819940593283,0.19819111285882815,0.258041683051514,0.26629964608729845,0.19677546205269367,41.0,1.5148878524216056,0,45700.0,10.729853576882297,24.926144756277697
51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",-1.042151,-1.0421509940281286,0.21470282377409805,0.2351811855051596,0.2786177105831533,0.19774418046556275,41.0,2.1351272727272725,0,45130.0,10.717302492821046,23.670605612998525
51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",-0.9582346,-0.9582345939576175,0.21584014238330232,0.24059542108243667,0.2743305557802767,0.21017717013186635,41.0,1.8186181818181817,0,47010.0,10.758115624018176,28.76661742983752
51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",-0.0293395,-0.02933949317710751,0.22509601065914256,0.24602241554980797,0.23936045144603807,0.20793165608590014,41.0,1.9756363636363639,0,47460.0,10.767642529989754,30.612998522895126
51-9071,Jewelers and Precious Stone and Metal Workers,-0.1560197,-0.15601969328355136,0.20142147071119987,0.2423468202722163,0.23458912063919726,0.22237190504947274,82.0,2.332945454545454,0,49140.0,10.80242864607517,35.78286558345643
51-9081,Dental Laboratory Technicians,0.0013206,0.0013206068486548285,0.2168015751476701,0.25683657842922775,0.22810471815065997,0.2202289798001896,41.0,2.2146909090909093,0,48310.0,10.785393857548453,32.09010339734121
51-9082,Medical Appliance Technicians,-0.4949538,-0.4949537935683428,0.2094020551824581,0.2587587992556032,0.2300347924589368,0.21191034873371634,41.0,3.4119502859376847,0,47060.0,10.759178662281354,28.988183161004432
51-9083,Ophthalmic Laboratory Technicians,-0.5966759,-0.5966758936538155,0.21324527277662172,0.26101510902017555,0.24472993757350947,0.19849814529991858,41.0,2.4625462546254626,0,38420.0,10.556333436322548,12.592319054652881
51-9111,Packaging and Filling Machine Operators and Tenders,-0.978608,-0.9786079939747363,0.21227621483375958,0.257193094629156,0.24936061381074168,0.20644181585677748,41.0,1.6560727272727274,0,40900.0,10.618885342030893,17.39290989660266
51-9121,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",-1.121331,-1.1213309940946603,,,,,,,0,,,
51-9122,"Painters, Transportation Equipment",-1.447553,-1.4475529943687702,,,,,,,0,,,
51-9123,"Painting, Coating, and Decorating Workers",-0.9705587,-0.9705586939679728,0.2000927213722763,0.26351414000927215,0.2228094575799722,0.2218822438572091,41.0,1.5656727272727275,0,40860.0,10.617906868371612,17.245199409158047
51-9141,Semiconductor Processors,-0.6372312,-0.6372311936878923,0.20411112895455277,0.24939778384454797,0.2659386542476313,0.2092500401477437,41.0,1.7262545454545455,0,51180.0,10.84310410971378,40.95273264401772
51-9151,Photographic Process Workers and Processing Machine Operators,-0.3615806,-0.36158059345627513,0.18594874282480395,0.25766027973158706,0.2565284178187404,0.2064839518150214,41.0,2.0190253701902536,0,40100.0,10.599131613294661,16.06351550960118
51-9191,Cementing and Gluing Machine Operators and Tenders,-1.311418,-1.3114179942543818,0.20490858178224347,0.2268160105419206,0.30217427112502054,0.2108384121232087,41.0,1.781023556901145,0,45210.0,10.71907358028865,24.076809453471196
51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",-1.141885,-1.141884994111931,0.21977597528003093,0.2522981846272692,0.2733101583623021,0.1925067593665508,41.0,1.643644726436447,0,41460.0,10.63248438598977,18.31610044313146
51-9193,Cooling and Freezing Equipment Operators and Tenders,-0.9604952,-0.9604951939595169,0.20366861214280296,0.2430076555749261,0.2746153263094065,0.19578564390206926,41.0,1.6566545454545456,0,40160.0,10.60062675436561,16.174298375184637
51-9194,Etchers and Engravers,-0.6395226,-0.6395225936898177,0.21498241125679565,0.24928046050527664,0.25567636712504,0.20594819315637994,41.0,1.7727318186364092,0,40450.0,10.607821922486638,16.691285081240768
51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",-1.183408,-1.1834079941468207,0.20029267671947573,0.2361773875421518,0.2788700133613285,0.20425865835295118,164.0,2.0518679680374294,0,45690.0,10.729634734557317,24.81536189069424
51-9196,"Paper Goods Machine Setters, Operators, and Tenders",-0.8740445,-0.8740444938868761,0.18988720342279267,0.2595877090626215,0.26658887592376507,0.21345779852197588,41.0,1.7343265673432655,0,49390.0,10.807503253534671,36.85376661742984
51-9197,Tire Builders,-1.610915,-1.6109149945060361,0.2023112480739599,0.23705701078582433,0.26448382126348224,0.20801232665639444,41.0,1.6258909090909093,0,55580.0,10.925578703296495,45.71639586410635
51-9198,Helpers--Production Workers,-1.411304,-1.4113039943383117,0.19333276201902477,0.24483674693632704,0.2875139257862713,0.1943611277744451,41.0,1.6330909090909094,0,38220.0,10.551114217794265,11.816838995568684
51-9199,"Production Workers, All Other",-1.290964,-1.2909639942371953,,,,,,,0,38820.0,10.566690856723001,13.626292466765141
53-1011,Aircraft Cargo Handling Supervisors,-0.7091902,-0.7091901937483562,,,,,,,0,,,
53-1021,"First-Line Supervisors/Managers of Helpers, Laborers, and Material Movers, Hand",0.1160332,0.11603320694504281,,,,,,,0,,,
53-1031,First-Line Supervisors/Managers of Transportation and Material-Moving Machine and Vehicle Operators,0.1466245,0.1466245069707473,,,,,,,0,,,
53-2011,"Airline Pilots, Copilots, and Flight Engineers",-0.2070626,-0.20706259332644047,0.22789992418498864,0.2357846853677028,0.22122820318423048,0.21410159211523883,41.0,3.639299706392997,0,226600.0,12.330941627576044,99.85228951255539
53-2012,Commercial Pilots,-0.1817332,-0.18173319330515728,0.22367751780264497,0.23906408952187183,0.2648143438453713,0.20670142421159715,41.0,2.2138181818181817,0,122670.0,11.717253102026797,93.79615952732644
53-2021,Air Traffic Controllers,1.152798,1.1527980078161908,0.23892210664264069,0.2653779998361864,0.14743222213121468,0.24129740355475468,41.0,2.9103728554673642,0,144580.0,11.881588266554289,97.71048744460856
53-2022,Airfield Operations Specialists,0.4845738,0.48457380725471133,0.2134214186369958,0.26286509040333794,0.2231571627260083,0.2056328233657858,41.0,3.433963636363636,0,56750.0,10.94641093534365,47.26735598227474
53-2031,Flight Attendants,-0.7621183,-0.7621182937928295,0.21135698014969084,0.29539537910836317,0.2013504718516108,0.20533680442564267,41.0,2.2765818181818176,0,67130.0,11.114386316932798,64.7341211225997
53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",-0.8298703,-0.8298702938497584,0.20630758858341447,0.2645141958199116,0.2638399880140834,0.19065098509251627,41.0,2.198810790169926,0,34330.0,10.443774886451738,3.212703101920236
53-3021,"Bus Drivers, Transit and Intercity",-0.605453,-0.6054529936611904,,,,,,,0,,,
53-3022,"Bus Drivers, School",-0.2977046,-0.2977045934026029,,,,,,,0,,,
53-3031,Driver/Sales Workers,-0.7293087,-0.729308693765261,0.2193836534167039,0.23555158552925412,0.25091558731576596,0.19910674408217954,41.0,1.472,0,37130.0,10.522180547171125,9.379615952732644
53-3032,"Truck Drivers, Heavy and Tractor-Trailer",-1.149057,-1.1490569941179571,0.20759493670886078,0.24242688782191182,0.2782191182889568,0.18996071584460936,41.0,1.691560065097419,0,57440.0,10.958496203722106,47.82127031019202
53-3033,"Truck Drivers, Light or Delivery Services",-1.120501,-1.1205009940939628,0.20579665695445487,0.26199969329857387,0.2683637478914277,0.19575218524766144,41.0,1.5778909090909092,0,44140.0,10.695121679810727,21.86115214180207
53-3041,Taxi Drivers and Chauffeurs,-0.6322603,-0.6322602936837154,,,,,,,0,,,
53-4011,Locomotive Engineers,-0.4977403,-0.49774029357068417,0.22075038284839205,0.2385145482388974,0.26378254211332314,0.19777947932618684,41.0,1.9745454545454546,0,77400.0,11.25674205957782,73.22747415066469
53-4012,Locomotive Firers,-0.771071,-0.7710709938003519,,,,,,,0,,,
53-4013,"Rail Yard Engineers, Dinkey Operators, and Hostlers",-0.8320907,-0.8320906938516242,0.20780060336158598,0.24565436000574634,0.2627496049418187,0.20241344634391611,41.0,1.7944727272727272,0,58030.0,10.968715397184654,48.818316100443134
53-4021,"Railroad Brake, Signal, and Switch Operators",-1.217647,-1.21764699417559,,,,,,,0,,,
53-4031,Railroad Conductors and Yardmasters,-0.4662731,-0.4662730935442437,0.22272727272727272,0.2525728987993139,0.2351629502572899,0.1946826758147513,41.0,1.9191272727272726,0,74080.0,11.21290086932006,70.19940915805022
53-4041,Subway and Streetcar Operators,-0.6155429,-0.6155428936696685,0.1963557700307846,0.2631666527997337,0.28296863299775354,0.19153007737748565,41.0,1.8586181818181817,0,84830.0,11.34840453280178,79.57902511078287
53-5011,Sailors and Marine Oilers,-1.150001,-1.1500009941187503,0.20272962006639614,0.2483954260420509,0.2787901143489487,0.20258207303578016,41.0,1.7801454545454547,0,49610.0,10.811947705295095,37.92466765140325
53-5021,"Captains, Mates, and Pilots of Water Vessels",-0.4281868,-0.42818679351224137,0.1971617922489555,0.2581040195937185,0.2679729145656246,0.2038611151130961,41.0,2.3778181818181823,0,85540.0,11.3567393817809,79.76366322008862
